run_id,model,model_kind,window_dir,threshold_method,split,accuracy,balanced_accuracy,precision,recall,f1,tp,tn,fp,fn,roc_auc,pr_auc,threshold,positive_rate_pred,positive_rate_true
20260430_063858,PCA reconstruction,pca_recon,dataset/processed_windows/20260430_062154,train_p98,val,0.9077790834312573,0.4590027569160567,0.0,0.0,0.0,0,19313,1725,237,0.8020537881422526,0.025402810007846558,362.79766845703125,0.08108108108108109,0.011139835487661575
20260430_063858,PCA reconstruction,pca_recon,dataset/processed_windows/20260430_062154,train_p98,test,0.8725575039854248,0.46502064180709357,0.009538950715421303,0.01900739176346357,0.01270289343683839,36,38278,3738,1858,0.7963469163655461,0.09398377493741301,362.79766845703125,0.08594853108631291,0.04313368253245274
20260430_063858,PCA reconstruction,pca_recon,dataset/processed_windows/20260430_062154,train_p99,val,0.9468860164512338,0.47877649966726876,0.0,0.0,0.0,0,20145,893,237,0.8020537881422526,0.025402810007846558,576.7122650146484,0.04197414806110458,0.011139835487661575
20260430_063858,PCA reconstruction,pca_recon,dataset/processed_windows/20260430_062154,train_p99,test,0.8915736734229105,0.4742010586201988,0.01125127855438118,0.017423442449841606,0.013673088875077689,33,39116,2900,1861,0.7963469163655461,0.09398377493741301,576.7122650146484,0.06679571851514461,0.04313368253245274
20260430_063858,PCA reconstruction,pca_recon,dataset/processed_windows/20260430_062154,train_p995,val,0.9774383078730905,0.4942247361916532,0.0,0.0,0.0,0,20795,243,237,0.8020537881422526,0.025402810007846558,709.2079162597656,0.011421856639247944,0.011139835487661575
20260430_063858,PCA reconstruction,pca_recon,dataset/processed_windows/20260430_062154,train_p995,test,0.9059212024595764,0.4776647413847875,0.007485689123734038,0.00897571277719113,0.008163265306122448,17,39762,2254,1877,0.7963469163655461,0.09398377493741301,709.2079162597656,0.051719426098838533,0.04313368253245274
20260430_063858,PCA reconstruction,pca_recon,dataset/processed_windows/20260430_062154,val_f1,val,0.7737720329024677,0.758369524625522,0.03571428571428571,0.7426160337552743,0.06815101645692158,176,16286,4752,61,0.8020537881422526,0.025402810007846558,54.150312573610236,0.23163337250293772,0.011139835487661575
20260430_063858,PCA reconstruction,pca_recon,dataset/processed_windows/20260430_062154,val_f1,test,0.777932133910271,0.7783346073824343,0.13648561117794022,0.7787750791974657,0.23226517597039603,1475,32684,9332,419,0.7963469163655461,0.09398377493741301,54.150312573610236,0.2461170576178547,0.04313368253245274
