run_id,model,model_kind,window_dir,threshold_method,split,accuracy,balanced_accuracy,precision,recall,f1,tp,tn,fp,fn,roc_auc,pr_auc,threshold,positive_rate_pred,positive_rate_true
20260430_063747,Isolation Forest,isolation_forest,dataset/processed_windows/20260430_062154,train_p98,val,0.9364512338425381,0.9657817299056599,0.148708254568368,0.9957805907172996,0.25877192982456143,236,19687,1351,1,0.9430325595276059,0.08739284607056551,0.14254700931485748,0.0745945945945946,0.011139835487661575
20260430_063747,Isolation Forest,isolation_forest,dataset/processed_windows/20260430_062154,train_p98,test,0.9560920063766796,0.9740312635966708,0.4955239599789363,0.9936642027455121,0.6612789880534082,1882,40100,1916,12,0.9963776935984964,0.8358169706383691,0.14254700931485748,0.08649510362104304,0.04313368253245274
20260430_063747,Isolation Forest,isolation_forest,dataset/processed_windows/20260430_062154,train_p99,val,0.9381903642773208,0.9666610910616634,0.15225806451612903,0.9957805907172996,0.264129826524902,236,19724,1314,1,0.9430325595276059,0.08739284607056551,0.15166750291752765,0.07285546415981199,0.011139835487661575
20260430_063747,Isolation Forest,isolation_forest,dataset/processed_windows/20260430_062154,train_p99,test,0.9843771350489637,0.9787276944228417,0.7439418416801292,0.9725448785638859,0.843020594965675,1842,41382,634,52,0.9963776935984964,0.8358169706383691,0.15166750291752765,0.05638806649965839,0.04313368253245274
20260430_063747,Isolation Forest,isolation_forest,dataset/processed_windows/20260430_062154,train_p995,val,0.9405875440658049,0.9678731834658844,0.15743829219479652,0.9957805907172996,0.271889400921659,236,19775,1263,1,0.9430325595276059,0.08739284607056551,0.157449699544432,0.07045828437132785,0.011139835487661575
20260430_063747,Isolation Forest,isolation_forest,dataset/processed_windows/20260430_062154,train_p995,test,0.9887041676155773,0.9767031853305141,0.8103907637655418,0.9635691657866948,0.8803666184273999,1825,41589,427,69,0.9963776935984964,0.8358169706383691,0.157449699544432,0.05128672284217718,0.04313368253245274
20260430_063747,Isolation Forest,isolation_forest,dataset/processed_windows/20260430_062154,val_f1,val,0.9415746180963572,0.960028527843729,0.15782312925170067,0.9789029535864979,0.27182190978324544,232,19800,1238,5,0.9430325595276059,0.08739284607056551,0.1617873985213778,0.0690951821386604,0.011139835487661575
20260430_063747,Isolation Forest,isolation_forest,dataset/processed_windows/20260430_062154,val_f1,test,0.98975176497381,0.973217134660221,0.8321067157313707,0.9551214361140443,0.8893805309734513,1809,41651,365,85,0.9963776935984964,0.8358169706383691,0.1617873985213778,0.04951036210430426,0.04313368253245274
